age,job,marital,education,balance,housing,duration,campaign,deposit
47,5,1,0,125,0,210,2,0
78,4,1,3,4807,0,892,2,1
24,5,0,2,1033,1,283,1,0
37,6,1,1,7620,0,367,1,1
29,5,0,2,213,1,2653,3,1
52,3,1,1,6,0,57,1,0
38,1,1,0,557,1,1556,4,1
55,5,1,0,2059,1,149,1,0
30,3,1,1,0,0,74,1,0
26,1,0,0,1105,1,415,1,1
65,4,1,0,571,1,349,1,1
56,3,1,1,505,1,221,1,0
40,1,1,0,0,1,105,2,0
38,7,1,0,61,1,170,5,0
31,10,1,1,5,1,635,1,1
32,3,0,1,2360,0,152,2,1
47,2,1,0,2070,1,136,1,0
48,10,1,1,7,1,286,1,0
36,1,1,1,202,0,206,1,0
32,3,0,1,506,0,63,2,1
28,2,0,0,1636,1,97,1,0
28,5,0,0,-46,1,199,1,1
28,10,0,1,442,0,474,3,1
51,7,1,1,83,0,267,2,1
33,5,1,0,1240,1,844,1,1
54,0,1,1,19,0,131,2,0
28,5,0,2,-30,1,108,5,0
34,4,1,2,4499,0,1681,1,1
45,0,1,0,1097,1,174,1,0
47,4,0,2,3033,0,293,1,1
31,6,0,2,163,0,707,2,1
33,0,0,0,1277,1,827,1,1
39,0,0,0,2345,1,491,2,1
50,5,1,2,0,0,199,4,0
31,3,0,1,1308,0,323,3,0
39,2,1,0,2843,1,585,1,1
28,11,0,1,3733,1,419,5,0
44,3,1,1,-600,1,360,1,0
39,5,0,0,169,1,38,1,0
44,3,1,1,1850,1,274,1,0
42,3,1,1,3713,0,709,2,1
59,4,1,1,9676,0,234,2,1
31,3,1,1,877,0,209,1,1
32,1,0,1,514,1,138,1,0
32,5,1,0,476,1,956,9,1
41,1,1,0,1043,1,225,1,0
32,3,0,1,6542,1,1598,4,1
50,0,1,0,-1415,0,358,2,0
35,3,0,1,565,1,763,1,1
49,2,2,0,933,0,92,33,0
47,1,2,0,191,0,228,5,0
49,3,1,1,0,1,102,1,0
34,2,0,1,3119,0,306,1,1
56,0,1,0,2087,1,146,1,0
77,4,1,2,2590,0,345,1,1
40,1,0,1,47,1,159,1,0
60,4,1,2,1588,0,728,1,1
29,0,0,1,41,1,148,2,1
36,5,1,2,973,1,293,1,0
28,5,0,0,1735,1,89,1,0
45,3,1,3,2724,0,359,2,1
50,7,1,1,-168,1,1327,2,1
51,3,1,1,346,0,134,2,1
64,4,1,0,571,1,1422,2,1
43,1,1,0,4056,0,13,6,0
32,2,0,0,1168,1,411,1,1
37,3,1,1,-666,1,204,2,0
54,1,1,1,6507,0,145,1,0
52,3,1,1,3634,0,341,8,1
32,2,0,0,5806,1,1503,2,1
35,1,1,0,-180,0,823,2,1
39,1,0,0,391,0,962,4,1
45,3,2,1,6200,0,103,2,0
35,1,0,0,399,1,496,2,1
37,7,1,1,555,0,104,2,0
36,2,0,1,1189,0,220,1,1
35,7,1,0,4872,1,34,3,0
46,10,0,2,2032,0,424,2,0
34,10,1,1,2427,0,90,3,0
53,3,1,1,12,0,345,10,0
31,6,0,0,284,1,855,1,1
36,1,0,0,12,0,587,2,1
55,2,2,2,2923,1,104,2,0
39,3,1,1,2939,0,608,1,1
37,0,0,0,1097,1,1555,2,1
31,7,0,0,0,0,160,1,1
36,3,2,1,-978,1,62,3,0
34,1,0,0,60,0,274,2,0
58,4,1,0,5435,1,118,1,0
28,6,1,0,863,1,355,1,0
52,1,1,0,1490,0,420,4,0
31,1,1,1,15,0,389,1,0
53,2,1,3,257,1,209,2,0
32,11,0,3,1583,1,57,1,0
28,0,0,0,4745,0,360,1,1
37,1,1,1,0,1,93,14,0
52,3,1,0,5193,0,477,2,0
37,1,1,1,247,0,625,6,1
48,3,0,1,159,0,229,1,1
62,3,1,1,1859,0,245,3,1
55,5,2,0,1613,1,296,1,1
31,3,0,1,0,0,9,12,0
56,3,1,2,7747,0,103,2,0
27,3,0,1,1720,0,910,1,1
37,3,2,1,0,1,217,6,0
37,0,2,0,1573,1,639,3,0
31,2,0,0,85,0,151,1,0
37,3,0,1,102,1,445,1,1
30,10,0,0,280,0,92,3,0
45,5,1,0,10252,0,675,2,1
29,1,0,0,1165,0,245,1,1
50,7,1,0,854,0,198,1,0
45,3,1,1,3643,0,162,1,0
46,5,1,0,-396,0,115,1,0
41,0,2,0,110,1,76,2,0
41,3,1,0,3096,1,273,6,0
41,7,1,1,221,1,57,2,0
36,5,1,0,723,1,101,2,0
31,5,1,1,-35,0,952,2,1
31,3,1,1,81,1,164,2,1
38,1,1,1,-1,0,188,4,0
39,0,1,0,1221,0,97,1,0
22,11,0,0,1522,0,368,2,1
55,0,1,0,1662,0,94,2,1
50,3,1,1,1396,0,731,6,1
48,3,1,1,190,0,14,22,0
42,3,1,1,2816,0,193,2,1
38,8,0,0,465,1,180,1,1
28,5,0,0,1285,0,199,2,0
42,3,1,1,386,1,168,1,0
39,3,1,1,0,0,342,3,1
87,4,1,2,2190,0,512,2,1
46,5,1,0,922,1,296,2,0
31,3,0,1,41,1,392,2,0
35,1,1,0,15474,0,89,1,0
39,6,2,0,265,1,93,1,1
60,4,1,0,2060,0,135,4,0
41,3,1,1,298,0,63,3,0
46,2,1,0,-119,1,151,3,0
38,5,1,2,7944,0,116,3,0
54,1,1,0,1938,0,551,3,1
57,3,1,1,5,1,96,1,0
42,2,1,0,1376,1,271,2,1
29,10,0,1,300,0,125,1,0
47,2,1,0,367,1,476,4,1
29,0,0,0,266,1,540,1,1
45,5,0,0,615,1,133,1,0
34,8,1,1,897,0,197,4,0
30,3,0,1,201,1,325,2,1
55,3,1,1,505,1,58,1,0
34,3,1,1,63,0,83,1,0
51,3,1,1,4917,0,113,1,1
80,4,1,2,1021,0,37,1,0
44,5,0,0,25,1,244,3,0
51,4,1,2,1495,0,1946,4,1
30,3,1,1,1996,0,1133,3,1
26,0,0,0,141,1,19,4,0
45,7,1,2,488,1,90,11,0
29,6,0,0,1055,0,427,1,1
41,0,2,0,2550,1,894,2,0
28,11,0,0,0,0,185,1,1
29,6,0,0,25,0,207,2,1
47,5,1,0,1612,1,1164,1,1
41,1,0,0,32,1,162,1,0
51,5,1,2,844,1,184,3,0
46,2,2,0,0,0,1023,3,1
48,0,1,0,1060,1,87,2,0
41,0,0,0,4464,1,1425,2,0
35,1,1,0,1,1,85,1,0
22,0,0,0,33,0,369,1,1
30,1,0,1,655,0,212,1,1
43,3,2,0,693,1,124,3,0
39,3,1,1,1425,1,775,3,1
26,6,0,0,622,0,1451,2,1
39,2,1,0,93,1,72,4,0
58,1,1,0,99,0,396,2,1
37,0,1,1,3221,0,379,2,1
34,5,1,2,1031,1,751,3,1
46,5,1,2,369,1,916,2,1
41,0,0,0,2002,1,172,2,0
75,4,1,2,3324,0,149,1,0
48,9,1,3,3,0,104,2,0
24,11,0,0,597,1,943,3,1
33,1,0,0,2583,0,241,1,0
42,2,1,0,1376,1,712,4,1
34,1,2,0,259,0,316,2,0
33,1,1,0,3243,0,439,4,1
60,8,1,2,1163,0,470,8,1
25,0,0,1,1734,0,366,1,0
42,1,2,0,19,0,875,4,1
35,0,1,0,3854,1,131,1,0
39,2,1,0,-971,1,104,2,0
40,5,1,2,57,1,1007,9,1
42,3,0,1,11891,0,158,1,1
34,8,1,0,0,1,154,1,1
30,1,1,0,484,1,703,1,1
47,6,1,2,0,0,308,1,0
36,3,1,1,1582,0,26,2,0
46,1,0,0,5862,0,84,1,1
34,3,1,1,443,0,235,3,1
33,9,1,0,335,0,891,2,1
26,5,0,0,277,0,514,2,0
36,1,1,1,521,0,347,3,1
41,1,1,1,13,0,189,2,0
51,7,1,3,606,1,560,9,1
34,3,1,1,3031,0,94,6,0
57,4,1,0,466,0,641,2,1
32,2,0,0,2615,0,853,1,1
52,1,1,0,5303,1,133,1,1
28,1,0,0,6551,0,362,1,0
36,5,1,3,1023,1,184,2,0
30,3,0,1,5389,0,1456,3,1
39,5,1,0,661,1,84,4,0
29,1,0,0,590,0,81,1,1
43,1,0,3,11115,0,476,1,1
36,0,2,1,125,1,172,1,0
47,1,0,0,736,0,212,2,0
63,4,1,0,1495,0,389,1,1
30,1,0,0,816,1,179,1,1
33,1,0,1,154,0,159,2,0
43,5,0,2,0,0,1242,1,1
33,0,2,1,891,0,398,2,1
26,3,0,1,800,1,405,2,0
48,2,1,0,2850,1,107,3,0
61,4,1,2,0,1,280,13,0
55,4,1,1,101,1,111,1,0
38,1,0,1,5122,1,370,1,0
27,11,0,0,3754,0,106,3,0
45,10,0,2,112,0,298,4,0
45,3,1,1,2220,1,128,2,0
43,3,1,1,2987,0,156,1,1
34,3,1,1,13,1,47,1,0
50,0,1,0,2678,0,1011,6,1
27,3,0,1,-69,1,205,3,1
58,8,1,2,237,0,200,3,0
41,5,1,0,1459,0,82,1,0
54,2,2,0,0,0,174,1,1
68,4,1,1,2820,0,154,1,1
55,1,1,0,3899,1,596,4,1
45,3,1,1,904,1,14,9,0
45,3,1,1,226,1,177,6,1
38,3,1,1,630,0,362,1,1
29,2,2,0,84,1,1101,2,1
59,4,1,2,5521,1,94,1,0
30,2,0,0,-366,1,516,1,1
20,11,0,2,6991,0,178,2,1
31,3,1,1,6138,0,154,2,1
32,3,1,1,9214,0,71,1,0
46,3,0,1,2044,0,25,1,0
34,0,1,0,2374,1,161,1,1
51,5,1,0,955,0,221,3,1
78,4,2,2,229,0,97,1,1
34,5,1,2,218,1,260,1,0
38,3,2,0,257,1,435,1,1
41,3,2,1,1401,0,110,4,0
61,4,1,2,296,1,323,2,0
33,5,1,0,686,1,30,6,0
34,3,0,1,268,0,587,1,1
51,3,1,2,57,1,61,1,0
49,5,1,0,141,0,275,1,0
36,3,2,1,102,1,114,1,0
29,6,0,1,1311,0,622,1,1
19,11,0,0,372,0,444,3,1
59,3,0,1,68,1,176,2,0
32,1,1,1,240,1,86,3,0
58,4,1,2,2074,0,259,2,1
30,2,0,0,140,1,760,1,1
34,0,0,0,745,1,76,1,0
34,0,1,1,21,0,269,1,0
47,6,2,0,947,0,124,2,0
37,3,1,1,2283,0,243,2,1
58,3,1,1,1227,0,400,2,1
31,8,1,2,2603,1,224,1,0
36,0,0,0,206,1,183,1,0
32,11,0,1,1138,0,214,3,1
57,1,1,0,950,1,1272,1,0
31,0,0,0,0,1,895,2,1
56,1,1,1,73,0,644,4,1
37,0,1,1,29,0,404,2,1
35,5,1,0,154,1,211,4,0
37,7,2,0,175,1,753,6,1
44,7,1,1,3463,1,210,3,0
38,5,0,0,-56,1,247,2,0
35,2,1,0,437,1,240,1,0
54,1,1,0,2102,1,547,1,1
34,5,1,1,748,1,161,1,0
30,1,1,1,606,1,551,1,0
47,5,1,2,4040,0,53,5,0
29,2,0,0,887,0,343,1,0
32,3,1,1,71,0,75,1,0
56,4,1,0,-1206,1,382,2,1
52,3,2,2,92,0,469,7,0
28,11,0,1,0,0,294,2,1
33,5,0,0,706,1,329,1,0
41,6,1,2,183,1,271,1,0
46,3,2,1,14481,1,1269,1,1
50,3,1,0,2910,0,790,1,0
59,4,1,0,1723,0,70,1,0
34,5,1,2,695,1,1064,4,1
44,3,1,2,558,0,268,5,1
38,3,1,1,0,0,77,18,0
30,3,0,1,3773,1,99,1,0
37,6,0,1,1032,0,63,1,0
26,5,0,0,-46,1,382,7,1
58,3,2,0,3161,0,542,2,1
48,0,1,0,1131,0,49,1,0
44,1,2,0,275,0,1077,1,1
30,1,0,0,893,0,45,3,0
53,1,1,1,988,0,1408,5,1
45,0,1,0,476,0,356,1,1
35,3,1,0,53,1,378,1,0
53,1,0,1,1,0,190,1,0
63,0,1,0,0,1,253,5,1
27,2,1,0,511,1,85,5,0
29,1,0,1,2178,0,260,2,1
27,3,0,0,145,1,121,4,0
56,0,0,0,1854,1,45,1,0
26,3,0,1,222,0,247,1,1
37,1,1,0,0,1,101,3,0
28,3,0,0,171,0,93,1,1
40,3,1,0,4396,0,432,3,1
42,3,1,1,6060,1,316,1,1
54,3,2,1,7010,0,275,2,0
37,5,0,0,5024,0,661,4,1
59,0,0,0,2166,1,574,1,1
35,10,0,2,181,1,19,8,0
58,0,1,0,169,0,216,1,1
33,5,1,0,-112,1,132,1,0
45,5,1,0,2071,0,1148,2,0
30,1,0,1,10,0,276,8,0
49,3,1,1,1808,1,205,1,1
49,2,1,2,0,1,445,2,1
59,5,1,0,-918,1,253,2,0
43,5,1,2,377,0,11,5,0
33,2,1,0,478,0,475,2,1
28,1,0,1,75,1,233,2,0
33,6,1,0,1211,0,535,1,1
30,0,0,0,873,0,301,1,0
40,2,1,2,1082,1,854,2,1
34,0,1,0,430,1,82,4,0
47,3,1,1,761,1,80,2,0
42,7,2,0,335,1,580,1,1
36,3,1,1,928,1,239,1,0
32,3,1,1,663,0,62,3,0
55,5,1,0,49,1,494,4,1
47,3,0,1,372,0,257,1,1
47,1,2,0,157,1,163,8,0
56,1,2,0,146,1,419,3,1
53,1,1,2,6181,0,817,2,1
32,0,1,0,1604,0,625,1,1
47,3,1,1,274,0,313,2,0
71,4,1,2,2600,0,212,1,1
45,6,0,0,382,1,182,1,0
48,5,1,2,816,1,114,7,0
24,11,0,2,0,0,25,26,0
40,0,1,1,764,1,85,1,1
38,3,1,1,536,1,248,1,1
43,5,1,2,-192,1,1120,2,1
30,11,0,1,2766,0,834,1,1
34,8,1,2,2929,0,518,2,1
27,2,0,0,-195,1,391,1,1
34,2,1,0,24,1,124,1,0
33,3,1,1,32,0,27,7,0
60,3,1,1,474,0,415,5,1
53,7,1,2,694,1,157,1,0
56,4,2,1,158,0,854,1,1
58,3,1,1,0,0,22,4,0
28,3,0,1,41,1,885,3,1
62,4,1,3,800,0,737,1,1
57,3,1,0,39,1,114,2,0
63,7,1,0,3904,0,250,2,1
58,10,1,2,1013,1,206,1,1
27,5,1,2,-588,0,531,2,0
28,3,0,0,1633,0,275,1,1
28,5,1,0,751,1,598,5,1
37,5,0,0,197,1,251,3,0
52,5,1,1,297,1,55,1,0
27,1,0,1,401,0,218,3,1
23,11,0,0,0,0,217,1,1
29,3,1,1,0,1,218,1,0
27,2,1,0,1,0,528,3,0
35,3,2,1,0,1,171,1,1
34,3,1,1,2374,1,270,2,1
56,3,2,1,722,0,134,3,0
29,0,0,0,306,1,774,4,1
35,0,0,0,181,1,217,4,0
27,0,0,0,454,0,331,2,0
72,4,2,2,0,0,359,1,0
31,0,1,0,685,1,552,1,1
40,1,1,0,8379,0,52,6,0
29,3,0,1,428,0,293,2,1
56,4,2,2,48,1,132,2,0
50,3,1,1,2366,0,816,2,1
40,1,1,0,694,1,431,2,1
52,3,1,1,193,0,381,1,1
37,7,2,1,66,0,1164,2,1
53,2,1,0,2925,1,1392,4,0
56,4,2,0,389,1,379,5,0
33,0,0,1,867,1,247,1,0
68,4,2,2,250,0,360,1,1
31,10,0,1,17924,1,745,1,1
41,1,0,0,650,1,2420,3,1
43,10,1,0,5704,1,139,2,0
31,3,0,1,1619,0,327,2,1
48,0,1,0,50,0,419,1,1
38,1,2,0,902,1,301,3,1
35,1,1,1,432,0,104,8,0
34,10,1,2,7468,1,383,1,1
49,3,1,1,3237,1,232,3,0
44,1,0,0,244,1,1735,4,1
35,3,1,1,82,0,507,4,1
42,8,1,2,-209,0,90,2,0
51,8,2,1,1613,0,870,1,1
55,2,2,0,0,0,262,6,1
52,2,2,2,130,1,103,2,0
49,5,1,2,-157,1,491,3,1
20,11,0,3,801,0,244,2,1
46,1,1,0,0,0,200,1,1
43,0,1,0,315,0,129,2,0
43,1,1,0,3285,1,1721,2,1
30,3,1,1,5381,0,375,1,0
54,4,1,2,0,1,159,2,0
34,1,1,0,294,1,265,1,1
30,1,2,0,789,1,356,1,0
43,2,1,0,122,1,355,2,0
26,1,0,1,-67,1,637,1,1
33,2,2,0,1117,0,417,1,1
51,2,0,0,513,1,331,2,0
56,3,1,0,0,0,298,1,1
39,1,1,1,1524,0,567,1,1
47,5,1,2,209,0,77,6,0
30,3,0,1,3410,1,140,1,0
41,3,0,0,3234,1,2770,1,1
62,3,1,1,557,0,185,1,1
21,5,0,0,2265,0,92,2,1
45,3,1,1,226,1,91,4,1
49,3,0,1,7443,0,293,5,1
27,10,0,1,4574,0,187,2,0
34,3,1,1,0,0,139,2,0
30,1,0,1,178,0,656,3,1
33,3,1,1,1412,1,480,1,1
34,0,1,0,3185,1,520,1,0
64,4,1,0,5966,1,983,1,1
38,3,0,1,1704,0,222,1,0
46,7,1,0,122,0,1047,2,0
35,3,0,1,3544,1,380,1,1
27,5,0,0,-3,1,265,5,0
49,3,0,1,5689,0,470,1,1
45,3,1,1,1199,0,221,2,0
20,11,1,3,292,0,385,2,1
33,1,1,1,0,0,227,2,1
72,4,1,2,1388,0,513,1,1
37,1,2,0,141,1,848,1,1
61,1,2,0,6481,0,131,1,1
48,5,1,2,-254,0,134,4,0
41,3,1,1,144,0,123,3,0
50,1,1,0,156,0,1130,3,1
33,0,0,0,241,0,490,1,0
36,6,2,2,0,0,304,3,0
33,2,0,0,489,1,297,4,1
30,11,0,0,1681,0,128,1,1
28,3,1,1,12,1,202,1,1
75,4,1,0,3771,0,185,1,1
43,1,0,0,1195,1,516,9,0
42,3,1,1,-671,0,80,2,0
48,5,1,0,480,1,830,1,1
57,5,1,0,1540,1,564,1,1
38,5,1,2,5839,1,984,2,1
63,8,1,0,2,0,45,2,0
41,0,0,0,224,1,22,8,0
57,5,1,2,3109,0,482,2,1
67,4,1,1,701,0,254,2,1
40,5,0,2,1780,0,114,1,0
35,5,1,1,1016,1,294,2,0
42,1,0,0,2036,1,259,2,0
38,3,2,1,4335,1,640,1,0
31,6,1,0,6,0,121,4,1
39,1,0,0,287,1,84,3,0
56,5,2,2,-1,0,304,3,0
50,3,0,1,297,1,119,1,0
38,5,1,2,1401,0,516,1,1
34,0,1,0,804,1,256,9,0
45,3,0,1,16,0,59,2,0
48,2,2,3,973,0,319,1,1
59,4,2,1,3444,0,241,2,1
23,11,0,3,2530,0,411,1,1
30,0,0,0,270,0,437,1,1
54,1,1,0,0,0,159,2,0
29,5,1,2,79,1,22,2,0
59,3,1,3,3428,1,103,1,0
31,10,1,1,322,1,159,1,0
40,5,1,0,668,1,156,2,0
47,1,1,0,2480,0,763,2,1
55,1,1,0,-308,0,781,1,1
34,1,1,3,4053,1,123,2,0
37,0,2,0,1533,1,555,4,1
32,3,0,1,1077,0,200,1,0
38,3,1,1,2278,1,244,1,0
29,8,0,1,2196,0,215,1,1
38,3,2,1,6368,1,922,4,1
39,3,2,1,1968,0,648,1,1
55,3,0,1,0,0,156,3,0
41,10,1,0,20,0,333,1,0
43,3,1,1,2383,0,379,6,1
53,0,1,0,10541,0,178,1,1
36,5,1,0,1165,1,1001,4,1
46,10,2,0,0,0,6,1,0
55,3,1,1,171,1,73,6,0
32,5,1,0,1905,1,709,2,1
40,5,1,2,570,1,109,3,0
42,5,1,2,-97,1,216,4,0
47,3,0,1,6651,0,229,1,1
53,5,1,2,421,1,677,1,1
23,11,0,0,107,0,256,5,1
28,3,0,1,390,0,845,1,1
33,5,0,2,910,1,42,1,0
43,6,0,1,983,1,97,1,1
39,5,1,2,2226,1,158,1,0
50,5,1,3,452,0,181,2,0
44,5,1,0,3060,1,87,2,0
40,7,1,0,6403,0,208,2,1
60,4,1,1,2194,1,31,3,0
30,3,0,1,4889,0,545,2,1
59,8,1,1,0,0,376,2,0
35,2,1,1,0,1,312,2,0
67,4,2,2,1746,0,134,1,0
55,6,2,0,309,0,467,2,1
36,5,0,2,79,0,9,3,0
25,11,0,0,1957,0,1207,4,1
55,3,1,2,113,0,306,1,1
37,1,1,1,127,1,71,1,1
30,1,0,0,-522,1,670,2,1
34,3,0,1,612,0,192,1,0
56,1,1,0,589,1,535,2,1
28,10,0,1,160,0,158,1,1
54,4,2,2,22,0,23,4,0
31,5,1,2,-454,1,861,2,0
55,3,2,1,2037,0,305,2,1
58,8,1,2,1310,1,1226,2,0
30,3,1,1,-328,1,242,5,0
35,10,1,1,2427,0,175,3,1
46,5,1,2,1085,1,523,2,1
23,1,0,0,4,1,763,1,1
32,5,1,2,-105,1,454,19,0
35,1,1,0,198,0,282,13,0
38,3,0,1,4841,0,580,3,0
34,3,0,1,0,1,197,2,0
33,1,0,0,2979,0,326,2,1
25,1,2,0,86,0,483,2,0
27,0,0,0,4590,1,131,4,1
26,5,0,2,102,1,46,1,0
48,0,1,0,368,0,363,2,1
63,10,1,1,-39,0,387,2,1
42,1,1,0,4945,1,311,2,1
26,5,1,0,2770,1,141,1,0
53,3,1,1,1624,0,166,3,1
61,10,1,1,10861,0,336,2,1
25,3,0,1,1317,0,176,1,1
43,5,1,2,250,1,144,5,0
47,3,1,2,4151,1,114,1,0
35,1,0,0,3490,1,643,2,1
42,6,1,3,190,0,704,2,1
30,5,1,0,282,1,148,2,0
49,2,1,1,306,1,285,7,0
44,5,1,2,2,0,46,2,0
35,0,0,0,2830,0,22,12,0
55,3,2,1,0,0,360,5,1
53,9,1,3,0,0,209,5,0
28,1,1,0,1086,1,1112,3,1
43,5,1,2,0,1,3,1,0
34,5,1,2,3,1,26,1,0
59,3,2,1,258,1,266,1,1
54,0,2,0,200,0,170,1,1
27,1,1,1,276,0,218,2,0
51,1,1,0,117,0,442,2,1
37,2,0,0,934,1,242,3,0
36,1,1,0,1345,1,82,1,0
42,3,1,1,-556,1,682,3,1
60,0,0,0,473,0,175,2,0
35,5,1,2,51,1,593,2,0
50,4,1,2,29,0,135,5,0
40,0,1,0,1597,1,633,1,0
38,3,1,1,327,1,556,5,1
34,3,1,1,520,1,1307,4,1
36,3,1,1,3949,0,130,2,1
31,3,0,1,5691,1,357,1,0
57,1,1,0,254,0,207,1,1
46,5,1,0,536,1,164,2,0
30,1,1,0,289,1,1184,4,1
37,2,1,0,1543,1,298,1,1
64,8,1,2,768,0,371,1,1
41,5,1,0,97,0,212,2,0
52,1,2,0,152,0,404,6,1
30,3,0,1,424,0,298,4,1
25,5,0,0,1857,1,195,2,1
58,3,1,1,96,0,850,1,1
43,3,1,1,0,0,1153,3,1
26,5,1,0,5795,1,1094,2,1
42,9,1,3,222,0,80,16,0
59,4,2,0,514,0,261,1,1
44,7,1,0,860,1,96,2,0
26,5,0,0,2007,0,194,1,1
60,6,1,0,1047,0,173,3,1
34,5,1,0,1988,1,53,1,0
39,1,1,1,437,0,186,2,0
30,2,0,0,117,0,135,1,0
29,3,0,1,265,0,130,2,1
56,1,2,0,3450,0,507,1,1
55,3,1,1,5010,0,530,1,0
36,6,1,0,-35,0,339,3,0
40,3,1,1,1308,0,1776,2,1
58,3,1,1,3228,0,58,2,0
57,5,1,0,2887,0,819,10,1
37,3,2,1,122,1,1622,2,1
35,3,0,1,0,0,276,5,0
35,0,0,0,321,0,143,1,1
70,4,1,0,6422,0,122,1,1
33,1,1,0,-74,1,198,4,0
28,10,1,1,0,1,546,3,1
31,8,1,0,243,1,305,2,1
33,0,0,0,1437,1,641,1,0
51,1,1,1,1533,0,242,2,0
41,1,0,1,1646,1,261,1,1
30,1,0,1,3,1,174,1,0
35,3,0,1,5958,1,215,1,1
48,2,2,0,-361,1,1062,3,1
53,10,1,1,20,1,218,2,0
49,1,1,0,378,0,189,2,0
32,5,1,2,0,1,82,2,0
27,5,1,2,106,1,150,5,0
33,3,1,1,2044,1,102,3,0
48,6,1,0,926,0,504,2,1
70,4,2,2,482,0,413,1,1
34,3,1,1,99,0,264,2,0
37,5,1,0,454,1,115,1,0
43,8,1,0,-177,1,172,2,0
28,5,0,0,3817,1,528,3,0
24,1,1,0,556,1,460,2,1
55,1,1,3,240,1,108,3,1
32,3,2,1,787,1,72,2,0
46,1,1,1,0,0,159,1,0
53,1,1,3,2242,0,154,14,0
38,3,1,1,413,0,252,2,1
31,10,1,1,2666,0,318,2,1
55,5,1,2,512,0,1200,2,1
45,2,2,0,0,1,173,1,0
47,7,1,1,0,0,261,2,1
47,3,1,1,6637,1,174,2,0
42,0,1,0,437,1,120,3,0
50,0,1,1,6574,0,495,1,1
30,3,0,1,2,1,1031,8,1
36,3,2,1,563,0,10,4,0
38,3,1,1,179,0,317,4,1
59,6,0,2,7724,0,373,3,1
40,2,0,0,65,1,15,3,0
35,3,1,1,8,0,93,3,1
27,0,1,0,710,1,653,1,1
40,10,1,0,311,1,723,2,0
39,1,1,0,10685,1,1369,9,1
53,4,1,0,1296,1,115,1,0
36,5,1,2,871,1,2,1,0
45,1,1,0,3492,1,46,4,0
61,5,2,2,1428,1,82,2,0
59,1,2,0,2595,1,398,2,0
23,5,1,0,94,1,193,1,0
50,0,2,0,0,1,174,1,0
49,1,1,0,788,0,162,7,0
31,9,1,0,111,0,504,2,1
39,1,1,0,3494,1,139,1,0
31,5,1,0,136,0,228,2,1
27,5,0,0,317,1,16,10,0
77,4,1,0,638,0,453,1,1
39,3,1,1,271,1,1344,1,1
56,4,1,0,4577,0,133,2,0
37,5,1,3,622,1,175,1,0
72,4,1,0,1978,0,312,1,1
29,11,0,0,1925,0,150,3,1
47,1,1,0,321,1,111,1,0
38,5,1,2,4406,1,689,2,1
27,2,0,0,1347,0,824,1,1
37,3,1,1,49,0,132,1,0
28,5,0,0,-197,1,2016,2,1
58,1,1,0,0,1,53,1,0
37,1,1,0,28,0,101,2,0
31,1,0,0,200,0,315,2,0
60,10,1,2,362,0,816,6,1
54,3,1,1,1014,0,240,1,1
59,7,1,2,222,0,97,1,0
40,0,0,0,877,1,12,3,0
37,0,1,1,2741,0,204,4,0
65,7,1,1,2331,0,425,1,1
32,0,0,0,45,1,908,3,0
45,3,0,1,2067,1,393,2,1
45,3,2,1,1,0,490,2,1
76,4,1,1,2991,0,195,1,0
31,3,1,1,3160,1,688,2,1
56,4,1,2,1906,0,45,9,0
57,0,0,0,5768,1,512,1,1
57,0,1,0,4168,1,47,1,0
23,1,0,0,356,1,224,2,0
26,1,1,0,-119,0,359,5,1
52,10,1,1,2289,1,81,1,0
35,1,0,0,1693,1,58,1,0
53,3,1,3,2240,1,282,2,1
24,10,0,1,931,1,200,4,0
39,3,1,1,1423,1,733,3,1
63,4,1,2,12067,0,660,1,1
58,0,1,0,855,0,81,2,0
41,9,1,3,779,0,647,10,0
57,4,1,0,3783,1,198,3,0
31,0,0,1,383,0,119,1,0
34,1,1,1,100,0,196,2,0
27,5,0,0,137,0,359,1,0
36,1,0,0,7503,1,25,1,0
60,0,1,0,12980,0,115,1,1
27,11,0,0,6036,0,175,1,1
33,0,0,1,2,0,132,2,0
32,5,0,0,70,1,118,6,0
42,5,2,2,419,1,96,4,0
64,4,1,2,2140,0,881,3,1
31,5,0,0,573,1,58,1,0
34,3,1,1,303,1,50,1,0
37,0,1,0,1967,0,242,1,1
49,2,1,0,66,1,59,4,0
30,3,1,1,1195,0,146,2,0
31,1,0,1,985,1,997,1,1
34,5,0,0,-72,1,273,5,0
58,3,0,1,1387,1,174,5,0
60,2,1,1,4256,1,200,1,1
59,4,1,1,148,1,685,2,1
42,5,0,0,1080,1,951,3,1
36,1,2,0,160,1,142,1,0
30,3,0,1,136,1,152,1,0
37,5,1,0,374,1,944,3,0
35,0,2,0,1224,1,187,1,1
51,10,1,0,1178,0,530,2,0
25,10,0,1,42,1,320,1,1
39,0,1,0,130,1,1290,2,1
49,1,0,0,1202,1,122,1,0
28,5,0,0,-46,1,525,1,1
77,3,1,3,1780,1,221,2,1
35,5,0,2,-759,1,142,2,0
23,11,0,0,556,1,170,2,0
35,0,1,0,-244,1,118,1,0
44,3,1,1,4119,1,1074,1,1
43,6,0,2,698,1,322,1,0
37,5,0,0,847,0,54,1,0
60,7,1,2,83,1,302,2,0
59,5,1,2,-546,0,1152,6,1
32,3,1,1,1636,1,124,1,0
23,1,0,0,598,0,166,1,0
31,5,1,0,369,1,89,2,0
48,3,0,1,0,0,96,3,0
52,3,1,1,1227,0,1123,4,1
